Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
65ce70f4-820d-37d0-9e88-d4f2e92b25e1,f2e2f8e9-32ca-3f82-b950-03008f887e4b,Osvaldo336 Muller251,M,GENERAL PRACTICE,1371 BEACON ST,BROOKLINE,MA,02446-4905,42.323853,-71.142003,66
396ba598-e568-36f3-9529-465f6d071005,7f2179c9-0575-37ca-824b-927460d5b304,Lenny728 Emmerich580,M,GENERAL PRACTICE,185 LINCOLN ST,HINGHAM,MA,02043-1760,42.224319,-70.880673,63
74b0f80b-6a64-3fae-84d9-c6fdf9af400a,2114ecc6-4b7f-32bb-8018-f91e8fa2b1f4,Kenton313 Koelpin146,M,GENERAL PRACTICE,1330 BEACON ST,BROOKLINE,MA,02446-3203,42.323853,-71.142003,13
6ff96390-0b9b-37d0-b882-1acd6b4e97db,af8a70b8-1900-33f7-91a0-350f1f59518e,Astrid395 Lockman863,F,GENERAL PRACTICE,10 CENTRAL ST,WEST SPRINGFIELD,MA,01089-2742,42.125451,-72.649734,30
ff66cddb-f49f-3d2c-8c3b-4a7dd7f8a6ca,751be19f-90e3-3838-a5e4-dd777953ffca,Fawn386 Stehr398,F,CLINICAL PSYCHOLOGIST,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,0
db6983a9-c812-3f34-8d49-bbaaee0a50fe,751be19f-90e3-3838-a5e4-dd777953ffca,Fawn386 Stehr398,F,GENERAL PRACTICE,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,20
ea748795-b6ef-3b9a-a36f-3d2136e153bc,568a23fa-2c6c-3789-8ed5-4710599dcd1b,Taryn906 Botsford977,F,GENERAL PRACTICE,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,30
dd83a5c0-a7ed-3ad9-b190-08a52e67a076,7d487119-e22a-31af-9c56-e46014ec561d,Jeri234 Skiles927,F,GENERAL PRACTICE,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,36
9fe66704-ff9f-34c4-be14-2ac532ee24d7,74f30d9f-4d98-39ff-a337-9c4c687806a5,Odis959 Baumbach677,M,CLINICAL PSYCHOLOGIST,1445 MAIN ST,TEWKSBURY,MA,01876-2082,42.612088,-71.227845,0
319ad60a-a550-34d1-9b04-c11984acc682,74f30d9f-4d98-39ff-a337-9c4c687806a5,Youlanda785 Bode78,F,CLINICAL PSYCHOLOGIST,1445 MAIN ST,TEWKSBURY,MA,01876-2082,42.612088,-71.227845,0
02d1276c-7c72-3fb0-a617-5bb03e188321,74f30d9f-4d98-39ff-a337-9c4c687806a5,Chelsea317 Baumbach677,F,GENERAL PRACTICE,1445 MAIN ST,TEWKSBURY,MA,01876-2082,42.612088,-71.227845,96
ce47eb1c-f79c-3952-84fc-a93ec9681269,685479cf-0f10-39e6-98ad-219c1e565e48,Simone657 Hyatt152,F,CLINICAL PSYCHOLOGIST,2 ELM SQUARE,ANDOVER,MA,01810-3668,42.648044,-71.161751,0
eff4c268-3526-3866-a32f-b6529b434181,685479cf-0f10-39e6-98ad-219c1e565e48,Frederick289 Emard19,M,CLINICAL PSYCHOLOGIST,2 ELM SQUARE,ANDOVER,MA,01810-3668,42.648044,-71.161751,0
45461580-c8df-3ddd-b733-7eb33099218c,685479cf-0f10-39e6-98ad-219c1e565e48,Brendon298 Hyatt152,M,GENERAL PRACTICE,2 ELM SQUARE,ANDOVER,MA,01810-3668,42.648044,-71.161751,15
96df89f4-67ea-303d-84ea-612419434bab,ee394632-cdfa-3709-ac47-eba10a419652,Leigh689 Cronin387,M,GENERAL PRACTICE,1236 MAIN ST,HOLYOKE,MA,01040-2955,42.211656,-72.642448,54
5aa7c6ee-f054-3701-950a-a99bc9a619b9,455ea24a-212e-37a6-9d56-767fa6f818d9,Chi716 Sanford861,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,169 E MAIN ST,HOPKINTON,MA,01748-1262,42.224096,-71.54048900000001,0
4a01607f-5102-3375-bb7d-6d304149086c,455ea24a-212e-37a6-9d56-767fa6f818d9,Chi716 Sanford861,M,GENERAL PRACTICE,169 E MAIN ST,HOPKINTON,MA,01748-1262,42.224096,-71.54048900000001,57
b1add632-cbb0-3f6c-967b-9a3a85ec8c8f,15740d88-c092-302f-a2ba-6dcfd5f74890,Graig740 Keeling57,M,GENERAL PRACTICE,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,20
a3bb8c0b-85db-3191-8a2f-0e15055c515a,5ebb2110-3a7b-32c6-adf5-60f42b27af76,Retta782 Bartell116,F,GENERAL PRACTICE,123 UNION ST,EASTHAMPTON,MA,01027-4100,42.265435,-72.670813,47
88f94a9d-4ece-33fa-9d4f-9e3d2b460100,80a32262-d79a-3132-97db-38231096b3dd,Eryn994 Ankunding277,F,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
0571a64b-baf8-39a8-9573-1f3fbf400b7f,80a32262-d79a-3132-97db-38231096b3dd,Elmo857 Sipes176,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
550754ad-7db1-3314-b8ee-c25008b65707,80a32262-d79a-3132-97db-38231096b3dd,Antonia30 Ankunding277,M,CLINICAL PSYCHOLOGIST,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
f8655101-3774-3ae5-89c1-c35078a22f5c,80a32262-d79a-3132-97db-38231096b3dd,Donnette259 Sipes176,F,CLINICAL PSYCHOLOGIST,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
004b02e3-130a-3e82-a474-744b577c7345,80a32262-d79a-3132-97db-38231096b3dd,Antonia30 Ankunding277,M,PODIATRY,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
5b124357-59bd-3ff6-b124-0132ecd76942,80a32262-d79a-3132-97db-38231096b3dd,Donnette259 Sipes176,F,PODIATRY,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
78dfb33a-5795-3212-b503-147d412438c7,80a32262-d79a-3132-97db-38231096b3dd,Tamala194 Conroy74,F,PODIATRY,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
01fe359f-1379-3c95-be85-d74ea97d0ead,80a32262-d79a-3132-97db-38231096b3dd,Bud153 Willms744,M,PODIATRY,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
54cf1fbf-6699-310e-8eca-5e020d71f9ee,80a32262-d79a-3132-97db-38231096b3dd,Eryn994 Ankunding277,F,GENERAL PRACTICE,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,42
58e350b2-1af7-379d-938d-24fa074b65b3,80a32262-d79a-3132-97db-38231096b3dd,Eryn994 Ankunding277,F,INTERNAL MEDICINE,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
0716fb81-1a9d-3654-bc5e-1dc3a6b0eb9d,80a32262-d79a-3132-97db-38231096b3dd,Donnette259 Sipes176,F,INTERNAL MEDICINE,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,0
13e8c8c0-20df-330a-bfa9-1ecdfc5c6ea6,ff76282f-7968-39c7-82f9-2d86c93990a6,Russell422 Mayer370,M,CLINICAL PSYCHOLOGIST,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,0
3b8a993d-62ab-30ec-b7d3-a0c275cb7aee,ff76282f-7968-39c7-82f9-2d86c93990a6,Russell422 Mayer370,M,GENERAL PRACTICE,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,43
156ab7dd-3249-3487-88bb-c4834492deca,3aa3a744-7d82-38fc-a8b8-87a4f1ab78de,Josephine273 Waters156,F,CLINICAL PSYCHOLOGIST,1 PROSPECTOR RD,BILLERICA,MA,01821-3046,42.559673,-71.260947,0
1c240828-0582-3335-8522-35bd2c449d1b,3aa3a744-7d82-38fc-a8b8-87a4f1ab78de,Josephine273 Waters156,F,GENERAL PRACTICE,1 PROSPECTOR RD,BILLERICA,MA,01821-3046,42.559673,-71.260947,32
cd259da4-b6e5-354c-ab17-1a78a3bbb10d,00c76a84-257b-3728-b782-4b2526a361b3,Veola813 Sawayn19,F,CLINICAL PSYCHOLOGIST,24 CARROLL DR,FOXBOROUGH,MA,02035-1559,42.061338,-71.245802,0
aa3a0bf9-4cd2-3802-b16e-48e6df3b3d21,00c76a84-257b-3728-b782-4b2526a361b3,Hyman89 Miller503,M,CLINICAL PSYCHOLOGIST,24 CARROLL DR,FOXBOROUGH,MA,02035-1559,42.061338,-71.245802,0
4deaed9b-d236-3d20-a90b-c4560ce4dbbc,00c76a84-257b-3728-b782-4b2526a361b3,Veola813 Sawayn19,F,GENERAL PRACTICE,24 CARROLL DR,FOXBOROUGH,MA,02035-1559,42.061338,-71.245802,26
88982dc6-bdba-3c65-8012-09e9b5a3788b,a2af2e37-6937-37a2-bfbc-a585668e83bd,Paz9 Herman763,F,CLINICAL PSYCHOLOGIST,1 BULKLEY ST,WILLIAMSTOWN,MA,01267-2077,42.695743,-73.22211800000001,0
7dc5b236-2025-3e33-b61a-86df09263d6f,a2af2e37-6937-37a2-bfbc-a585668e83bd,Clemente531 Herman763,M,GENERAL PRACTICE,1 BULKLEY ST,WILLIAMSTOWN,MA,01267-2077,42.695743,-73.22211800000001,74
c8092160-0c31-3765-b35f-3a011c3eac4d,c62ee46e-c5c3-3e77-82b5-eb6dae19d9af,José3 Cardenas331,M,GENERAL PRACTICE,54 NONSET PATH,ACTON,MA,01720-3418,42.483953,-71.43849499999999,38
e1c1a007-dd24-338c-879b-6015bd6316e3,e613f5a1-7588-3efe-8701-fa9baf3241ff,Classie132 White193,F,CLINICAL PSYCHOLOGIST,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,0
4c1a649f-d57c-329c-8715-db792d35dafc,e613f5a1-7588-3efe-8701-fa9baf3241ff,Jewel43 White193,M,GENERAL PRACTICE,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,48
053e97cb-2fad-3757-ad1f-4301516832a9,a6c412ac-1c2b-379b-94cb-ed0d3502df6e,Cordia574 Barrows492,F,CLINICAL PSYCHOLOGIST,601 HIGH ST,DEDHAM,MA,02026-1854,42.246871999999996,-71.179462,0
1debb117-6f64-31ee-8dff-2c943463761b,a6c412ac-1c2b-379b-94cb-ed0d3502df6e,Cathy455 Stamm704,F,CLINICAL PSYCHOLOGIST,601 HIGH ST,DEDHAM,MA,02026-1854,42.246871999999996,-71.179462,0
5e40a57e-ca0b-3bb4-a70a-cdbbe92528bc,a6c412ac-1c2b-379b-94cb-ed0d3502df6e,Cordia574 Barrows492,F,GENERAL PRACTICE,601 HIGH ST,DEDHAM,MA,02026-1854,42.246871999999996,-71.179462,34
47d76cf7-fd51-3881-b41f-91ff082887c5,0154718e-fb2d-3969-bbf8-045641fe7dc9,Lucas404 Zieme486,M,GENERAL PRACTICE,247 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1052,42.265435,-72.670813,30
b608722d-a0b8-3bfa-91b4-7a58f4908ad3,68879db2-a022-3605-811e-d1abe972295b,Yvonne357 Kerluke267,F,NURSE PRACTITIONER,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
9b5f6a8c-b4d3-30f8-ab25-c3bbf4c272f4,68879db2-a022-3605-811e-d1abe972295b,Harvey63 Kozey370,M,NURSE PRACTITIONER,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
af6b1950-71aa-3b92-a5ce-39196c7e13cc,68879db2-a022-3605-811e-d1abe972295b,Chuck784 Kerluke267,M,CLINICAL PSYCHOLOGIST,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
a0bbe0dc-4be2-3b3b-9d83-4b5837b7aaeb,68879db2-a022-3605-811e-d1abe972295b,Ramona980 Mares644,F,CLINICAL PSYCHOLOGIST,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
88723e05-0f3d-3272-8808-61e767de8d8e,68879db2-a022-3605-811e-d1abe972295b,Yvonne357 Kerluke267,F,INTERVENTIONAL PAIN MANAGEMENT,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
5e6cf01b-1d7e-3d10-86e0-cb3c31a828fc,68879db2-a022-3605-811e-d1abe972295b,Francisca486 Quintero729,F,PHYSICAL THERAPY,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
48442795-ca1a-3f2d-b6d9-f970ca7f6e8e,68879db2-a022-3605-811e-d1abe972295b,Chuck784 Kerluke267,M,GENERAL PRACTICE,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,50
c4348cd4-e1a8-38f2-9194-09b3346a3a32,68879db2-a022-3605-811e-d1abe972295b,Yvonne357 Kerluke267,F,NEUROSURGERY,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,0
8cf171a0-1a71-389f-b1de-19df2f15bc3a,77338540-3195-318a-a469-84b640b1327a,Vincent299 Cartwright189,M,CLINICAL PSYCHOLOGIST,1280 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3827,42.376043,-71.11868,0
ab6b0173-5fff-30a0-b9bb-4aff8633937a,77338540-3195-318a-a469-84b640b1327a,Vincent299 Cartwright189,M,GENERAL PRACTICE,1280 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3827,42.376043,-71.11868,31
bf4a911d-1b7b-3bdd-8171-80e860f7ce36,5835c23e-ef48-388e-b438-29e6a62d037c,Piedad413 McKenzie376,F,CLINICAL PSYCHOLOGIST,16 HASTINGS RD,SPENCER,MA,01562-1408,42.247211,-71.991867,0
aa3c97fd-04b9-32ff-bfb7-78e38c1f9138,5835c23e-ef48-388e-b438-29e6a62d037c,Piedad413 McKenzie376,F,GENERAL PRACTICE,16 HASTINGS RD,SPENCER,MA,01562-1408,42.247211,-71.991867,59
8433f721-7288-3087-9165-ade37a00fe93,db27ab21-ff85-308e-be60-643e674f5172,Douglass930 Cremin516,M,CLINICAL PSYCHOLOGIST,34 LINCOLN ST,NEWTON,MA,02461-1507,42.331876,-71.208402,0
828f209b-4794-3cc0-97af-e554708d06da,db27ab21-ff85-308e-be60-643e674f5172,Beata187 Cremin516,F,GENERAL PRACTICE,34 LINCOLN ST,NEWTON,MA,02461-1507,42.331876,-71.208402,33
eb77548d-a91b-37d0-8808-9b460b58883f,1fc6d3e1-9576-3f5f-8c0e-e26c42dbf2ee,Fermin479 Dickinson688,M,GENERAL PRACTICE,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,28
6fe095fb-d3cd-3a21-8fab-82b5d75e7400,4d9e063a-001a-3050-b185-3f53e1763ae4,Lila466 Lindgren255,F,CLINICAL PSYCHOLOGIST,1476 G DRIFT RD,WESTPORT,MA,02790-1620,41.579794,-71.081822,0
318e86e4-e5b9-3c32-b270-51f2796fada9,4d9e063a-001a-3050-b185-3f53e1763ae4,Lila466 Lindgren255,F,GENERAL PRACTICE,1476 G DRIFT RD,WESTPORT,MA,02790-1620,41.579794,-71.081822,107
33791365-8b23-3731-927f-b1bd3da5ccd2,d37eec82-ee84-3d0c-bf00-4297116aa7b7,Ariel183 Pacocha935,M,CLINICAL PSYCHOLOGIST,385 BROADWAY,CAMBRIDGE,MA,02139-1602,42.376043,-71.11868,0
6baefdb7-6cc1-3fec-823e-ab78f4e2895a,d37eec82-ee84-3d0c-bf00-4297116aa7b7,Joi660 Pacocha935,F,GENERAL PRACTICE,385 BROADWAY,CAMBRIDGE,MA,02139-1602,42.376043,-71.11868,56
b28592fc-2642-3ced-8c7b-f208c7589b21,0a22575c-5b9c-3a5b-9b76-0b65fa6eb3de,Susana117 Esparza426,F,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,555 WASHINGTON ST,WELLESLEY,MA,02482-5996,42.305932,-71.282917,0
418db2c7-98f0-32ff-8e48-324c3afdd413,0a22575c-5b9c-3a5b-9b76-0b65fa6eb3de,Jerome176 Wiza601,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,555 WASHINGTON ST,WELLESLEY,MA,02482-5996,42.305932,-71.282917,0
37f21d1e-3136-3de9-a777-914cbe58b936,0a22575c-5b9c-3a5b-9b76-0b65fa6eb3de,Deshawn686 Crist667,M,CLINICAL PSYCHOLOGIST,555 WASHINGTON ST,WELLESLEY,MA,02482-5996,42.305932,-71.282917,0
319ac61c-7f80-3323-b235-706a21816fe0,0a22575c-5b9c-3a5b-9b76-0b65fa6eb3de,Peggy868 Crist667,F,GENERAL PRACTICE,555 WASHINGTON ST,WELLESLEY,MA,02482-5996,42.305932,-71.282917,78
b0c9a025-7a1b-37ed-ac36-03e73ddbe0ee,0cfee501-e8b2-366f-aaed-72911a8c9aae,Kandi717 Lang846,F,CLINICAL PSYCHOLOGIST,10 MAIN ST,ANDOVER,MA,01810-3700,42.648044,-71.161751,0
5cf87d9b-3893-37a0-87e4-0f25199c7aac,0cfee501-e8b2-366f-aaed-72911a8c9aae,Kandi717 Lang846,F,GENERAL PRACTICE,10 MAIN ST,ANDOVER,MA,01810-3700,42.648044,-71.161751,31
f2b1e1fb-9950-372b-b509-863034551928,b1516ff8-952b-3f90-a485-e43e29cbf469,Yer774 Collins926,F,CLINICAL PSYCHOLOGIST,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,0
6a953b96-a1e3-3e6d-981b-0e232b5c2ff1,b1516ff8-952b-3f90-a485-e43e29cbf469,Elsa29 Méndez913,F,GENERAL PRACTICE,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,76
c076bee3-cccc-3591-8944-3df1a40a6762,40b3e60a-9978-34d1-885c-4e45e36c835b,Raphael767 Raynor401,M,GENERAL PRACTICE,116 APPLETON ST,CAMBRIDGE,MA,02138-3340,42.376043,-71.11868,51
618d96b2-dc19-3a76-8881-82db8e96250a,23ae9af5-8904-3b84-9ce1-61b0c59646c2,Kit446 Hahn503,F,CLINICAL PSYCHOLOGIST,3193 CRANBERRY HWY,E WAREHAM,MA,02538-4707,41.793699,-70.638745,0
d6212246-7507-3e60-bc58-a5895fed320e,23ae9af5-8904-3b84-9ce1-61b0c59646c2,Kit446 Hahn503,F,GENERAL PRACTICE,3193 CRANBERRY HWY,E WAREHAM,MA,02538-4707,41.793699,-70.638745,32
0abc12ab-c97c-375c-8bba-a0769612bfd6,27f37f20-5919-3d8e-b078-a54519775187,Pansy803 Deckow585,F,CLINICAL PSYCHOLOGIST,171 DWIGHT RD,LONGMEADOW,MA,01106-1700,42.047565000000006,-72.57113000000001,0
a179f5cc-5d83-31f8-b18b-475ccfb7bf7e,27f37f20-5919-3d8e-b078-a54519775187,Percy315 Deckow585,M,GENERAL PRACTICE,171 DWIGHT RD,LONGMEADOW,MA,01106-1700,42.047565000000006,-72.57113000000001,41
fa5c9208-a3ce-3f9d-8cbf-b0551a86524a,865f3724-67b6-33c1-bd8a-e2e8a1b656e1,Kiley170 Barton704,F,CLINICAL PSYCHOLOGIST,1 SALEM GRN,SALEM,MA,01970-3787,42.499248,-70.898204,0
2e100ef0-2b06-31f0-87a0-9a9cf1dbe2b6,865f3724-67b6-33c1-bd8a-e2e8a1b656e1,Julia241 Stehr398,F,CLINICAL PSYCHOLOGIST,1 SALEM GRN,SALEM,MA,01970-3787,42.499248,-70.898204,0
3111eedc-f642-3110-b291-0e8f8067c3c2,865f3724-67b6-33c1-bd8a-e2e8a1b656e1,Shon148 Barton704,M,GENERAL PRACTICE,1 SALEM GRN,SALEM,MA,01970-3787,42.499248,-70.898204,55
ad6a32a6-098f-3a73-baaa-bb3c90304275,dc1e80f7-5509-3065-b8be-c8d4630beb18,Latrisha74 Oberbrunner298,F,GENERAL PRACTICE,29 COLLEGE ST,SOUTH HADLEY,MA,01075-6481,42.256208,-72.58103,35
510a7a43-2b73-32a1-a6e9-681ce0fe6e3d,789eb815-c0ab-31ca-8b84-0ce00727ad97,Winston220 Howell947,M,PHYSICAL THERAPY,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,0
c38302d9-d3b7-3958-b705-e531af89a5ae,789eb815-c0ab-31ca-8b84-0ce00727ad97,Elwanda490 Durgan499,F,PHYSICAL THERAPY,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,0
1f6868d6-92ab-3c8d-8191-1be770f2cc70,789eb815-c0ab-31ca-8b84-0ce00727ad97,Jake169 Lemke654,M,PHYSICAL THERAPY,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,0
074c1b29-8071-3259-aaf8-d98df3f36931,789eb815-c0ab-31ca-8b84-0ce00727ad97,Numbers230 Heller342,M,PHYSICAL THERAPY,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,0
52de2459-27e1-3cfc-bd87-e72853503ad8,789eb815-c0ab-31ca-8b84-0ce00727ad97,Gay359 Howell947,F,GENERAL PRACTICE,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,32
8757f7d1-8a33-3df3-ba7b-8a912a377fe6,0968a291-85e5-3f19-8385-a5ce40669193,Kaley842 Harvey63,F,CHIROPRACTIC,787 PEARL ST,BROCKTON,MA,02301-4425,42.082543,-71.024638,0
48afc6e6-9e42-3487-ad4e-bbf7e9a11d6d,0968a291-85e5-3f19-8385-a5ce40669193,Deangelo7 Harvey63,M,GENERAL PRACTICE,787 PEARL ST,BROCKTON,MA,02301-4425,42.082543,-71.024638,20
5a674968-034a-3f1b-a0e7-17564b32b07f,3b08dd3a-8d88-35f4-a706-a363e4d84ee3,Darleen361 Kunde533,F,CLINICAL PSYCHOLOGIST,24 S PROSPECT ST,AMHERST,MA,01002-2293,42.363534,-72.50729100000001,0
0198d794-35f5-30dd-94dd-bf8dfa28c579,3b08dd3a-8d88-35f4-a706-a363e4d84ee3,Frederick289 Kunde533,M,CLINICAL SOCIAL WORKER,24 S PROSPECT ST,AMHERST,MA,01002-2293,42.363534,-72.50729100000001,0
cdd1c1f6-02d1-393d-aa18-c0f8fffdf59d,3b08dd3a-8d88-35f4-a706-a363e4d84ee3,Chong355 Hahn503,F,CLINICAL SOCIAL WORKER,24 S PROSPECT ST,AMHERST,MA,01002-2293,42.363534,-72.50729100000001,0
25bf3e93-c42b-3fa7-9704-028a670a3e71,3b08dd3a-8d88-35f4-a706-a363e4d84ee3,Darleen361 Kunde533,F,GENERAL PRACTICE,24 S PROSPECT ST,AMHERST,MA,01002-2293,42.363534,-72.50729100000001,24
7150b7ea-05b8-32eb-8d4c-83a751c747de,b78de2f3-f0d7-3905-a692-7c3144d5b11b,Jody426 Mohr916,M,CLINICAL PSYCHOLOGIST,68 JOSEPHINE AVE,SOMERVILLE,MA,02144-2207,42.390445,-71.101033,0
1c536fe6-21b0-3542-93a2-750f65c97f02,b78de2f3-f0d7-3905-a692-7c3144d5b11b,Jody426 Mohr916,M,GENERAL PRACTICE,68 JOSEPHINE AVE,SOMERVILLE,MA,02144-2207,42.390445,-71.101033,90
ab2c1c2f-837e-3f9a-aa2c-e6c18ebbe9e3,3e45fcb2-030e-303a-958b-884a9b2288f3,Enda486 Vandervort697,F,CLINICAL PSYCHOLOGIST,1195 WASHINGTON ST,HOLLISTON,MA,01746-2259,42.195951,-71.45343000000001,0
c0beb4a0-8fee-3b1e-bdb2-00a3be760aa5,3e45fcb2-030e-303a-958b-884a9b2288f3,Enda486 Vandervort697,F,GENERAL PRACTICE,1195 WASHINGTON ST,HOLLISTON,MA,01746-2259,42.195951,-71.45343000000001,28
9bc59b53-49a2-319b-b2c6-b3f52fdcbff5,123b881f-f089-3c1b-bcec-8b7037d0f377,Carolee951 Macejkovic424,F,GENERAL PRACTICE,70 WASHINGTON ST,SALEM,MA,01970-3575,42.499248,-70.898204,65
ef76e6ab-1bce-33b2-9d47-de2a77f1ae05,85dea495-12c7-35fc-b7d9-f7cc2047ca83,Zulma701 Kuphal363,F,GENERAL PRACTICE,747 MAIN ST,CONCORD,MA,01742-3330,42.462911,-71.364496,28
4d31fa30-9457-3157-9d2b-12653086949f,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
2fde0ded-2b44-3589-b5a9-752b1a0b6015,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Marshall526 Hegmann834,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
625b3ebb-c381-3aed-b936-6e7a89dcf1ca,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Sol312 Trantow673,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
d34170b7-2bec-3d8a-8e98-856ed82eec24,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Glenn0 Legros616,M,PHYSICAL MEDICINE AND REHABILITATION,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
f3731bd8-0f25-39ce-924c-e5f20ed88bd3,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,NEUROLOGY,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
bf97218a-e944-3ca4-bf8a-0778e7864e99,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,INTERVENTIONAL CARDIOLOGY,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
00056d7d-13f3-3a94-bf4a-406fc89b5f8d,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Glenn0 Legros616,M,GENERAL PRACTICE,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,8
e919d901-8c8d-38dd-a8c9-077b6279c3f1,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,INTERNAL MEDICINE,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
52dd2407-9a64-3e2e-981e-cfec91902d4b,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Glenn0 Legros616,M,GASTROENTEROLOGY,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
bbb35750-3256-37a3-aede-820989ee8d6f,f9d06fab-2e1b-33b4-a9ee-da7b0152185f,Coy949 Bosco882,M,GENERAL PRACTICE,1 HOLLIS ST,WELLESLEY,MA,02482-4631,42.305932,-71.282917,28
a5dcae90-1106-332e-8ab6-2f82f7fc6b2f,d3a1a143-6c5c-38fb-bfb5-fb60d2fd1198,Levi940 Raynor401,M,GENERAL PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3548,42.63898,-71.321141,29
1fb0c721-4f69-3aba-9e90-2ab76232b1db,1ff3f88c-3e37-3a4d-9f9e-41c97cc2354a,Harrison106 Kohler843,M,GENERAL PRACTICE,2 S BRIDGE DR,AGAWAM,MA,01001-2015,42.064731,-72.653477,59
